49.75,49.75,0.63860106468201,57.75,45.75,0.029304224997759,58.25,45.25,0.10827779024839,49.75,48.75,0.027226604521275,40.25,33.25,0.29825535416603,5.25,29.75,0.032170567661524,41.25,32.75,0.01544139906764,50.25,49.25,0.023293869569898,52.25,16.25,0.78558111190796,41.25,32.25,0.023715134710073,44.25,3.25,0.66690760850906,12.25,3.25,0.6342910528183,45.25,3.25,0.025406235828996,44.75,2.75,0.022449932992458
50.25,50.25,0.72220343351364,59.75,45.75,0.025942737236619,59.75,46.25,0.047191571444273,50.75,50.25,0.045737873762846,41.25,34.25,0.55134522914886,4.25,30.25,0.026846012100577,50.75,50.75,0.017908733338118,50.75,50.25,0.020085763186216,53.25,18.25,0.75244581699371,3.75,18.75,0.44807243347168,44.75,4.25,0.72778379917145,13.75,4.25,0.80530285835266,44.75,4.75,0.024705786257982,17.75,4.25,0.052416305989027
49.75,54.25,0.71279841661453,62.25,33.75,0.0068967491388321,59.75,46.25,0.53651070594788,49.75,54.25,0.086277760565281,40.75,33.75,0.038537710905075,4.25,35.25,0.038014002144337,59.25,47.25,0.023158863186836,59.25,46.75,0.02722854539752,52.25,19.75,0.83555591106415,3.75,19.75,0.69941055774689,44.75,4.25,0.77701830863953,14.25,4.25,0.85423183441162,45.25,4.25,0.041844446212053,17.75,4.25,0.065251037478447
48.25,49.75,0.69388824701309,4.25,50.25,0.015343290753663,58.25,44.25,0.52221131324768,49.25,49.75,0.064721457660198,39.25,32.25,0.59492093324661,4.25,30.75,0.26772925257683,5.25,17.75,0.016643669456244,58.25,44.75,0.020702011883259,52.25,16.75,0.81668758392334,4.25,17.75,0.54384815692902,44.25,3.75,0.76679313182831,13.75,4.25,0.77912551164627,51.25,3.25,0.10132271796465,12.25,4.25,0.062721684575081
49.25,50.25,0.66621530056,58.25,45.75,0.072328977286816,58.25,45.75,0.67688262462616,49.25,50.25,0.081245295703411,38.75,33.75,0.34354332089424,4.75,30.75,0.13784356415272,52.25,4.75,0.022441992536187,52.25,4.75,0.022665841504931,52.75,17.75,0.78188455104828,5.25,18.25,0.6908552646637,45.25,4.25,0.80083185434341,16.25,4.25,0.81703448295593,51.75,4.25,0.56677031517029,17.75,4.25,0.053627949208021
47.75,50.25,0.80388069152832,59.75,44.25,0.015085111372173,59.75,44.25,0.65960371494293,47.75,50.25,0.14882768690586,38.75,33.25,0.33066159486771,4.25,33.75,0.51881110668182,4.75,33.75,0.024918047711253,5.25,33.75,0.024145385250449,52.25,18.25,0.82262021303177,5.75,18.25,0.83905857801437,45.75,4.25,0.87229305505753,16.75,4.25,0.75693798065186,52.75,4.25,0.66647905111313,27.25,3.25,0.065509967505932
46.25,51.75,0.78151828050613,60.25,41.75,0.014795218594372,59.75,43.75,0.69306379556656,46.25,51.75,0.17484410107136,32.25,35.75,0.10653451085091,4.25,33.75,0.2702023088932,59.25,43.25,0.019977616146207,59.75,43.25,0.020915055647492,51.75,19.25,0.83758944272995,5.75,19.75,0.82493281364441,44.75,4.25,0.80875211954117,17.25,4.25,0.78527575731277,52.75,4.25,0.69838720560074,29.75,3.25,0.076534315943718
44.25,53.25,0.74296396970749,59.75,42.25,0.034388910979033,59.75,42.25,0.72859042882919,43.75,53.25,0.14305165410042,33.25,37.75,0.61542439460754,4.25,35.75,0.017978798598051,52.75,5.25,0.020336452871561,52.75,4.75,0.029240610077977,50.25,20.25,0.94273394346237,6.75,20.25,0.67902821302414,44.25,5.75,0.87116408348083,17.75,5.75,0.80278569459915,53.25,4.25,0.56956601142883,34.75,3.25,0.072535812854767
43.75,52.25,0.70810222625732,44.25,51.75,0.0060734595172107,60.25,40.25,0.63409215211868,43.75,52.25,0.092158533632755,31.75,37.75,0.70611828565598,4.25,35.75,0.61657786369324,60.25,41.25,0.027683507651091,60.25,40.25,0.012886324897408,49.75,20.25,0.90197026729584,9.75,20.75,0.72794848680496,44.25,5.25,0.83031463623047,20.75,6.25,0.71831923723221,53.75,4.75,0.71853339672089,34.75,3.25,0.08051585406065
40.25,50.75,0.79975694417953,60.25,35.25,0.024439081549644,60.25,35.25,0.72311550378799,40.25,50.75,0.12976025044918,28.75,38.25,0.64572197198868,4.25,35.75,0.43800884485245,62.75,18.25,0.19754159450531,60.25,35.25,0.017286062240601,48.25,18.75,0.86188936233521,11.75,19.75,0.74592435359955,43.75,5.75,0.88304847478867,24.25,4.75,0.71515303850174,54.75,4.25,0.70321464538574,34.75,3.25,0.095094092190266
